Product Type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Timestamp
Lipstick,SKU-1022,68.05,In Stock,35,4412.74,Adult,395,14,88,2,DHL,43.05,Supplier C,USA,9826,19,835.73,Fail,0.0235,Air,Route-7,2024.2,2024-06-13
Blush,SKU-1010,93.49,Pre-Order,25,3427.73,Teen,252,13,22,9,UPS,30.28,Supplier B,China,4691,19,903.13,Fail,0.0209,Sea,Route-43,6660.11,2024-06-13
Eyeliner,SKU-1024,80.89,In Stock,40,3134.51,Teen,409,7,48,3,UPS,18.5,Supplier B,Germany,7928,6,1162.8,Pass,0.0405,Sea,Route-32,6720.45,2024-06-13
Mascara,SKU-1011,75.45,Out of Stock,40,2540.72,Adult,408,9,47,5,UPS,19.66,Supplier B,USA,5790,25,1764.17,Fail,0.1259,Sea,Route-37,1051.85,2024-06-13
Blush,SKU-1007,10.24,Out of Stock,40,558.51,Senior,45,12,21,3,USPS,17.96,Supplier B,China,9620,20,4876.56,Pass,0.0019,Air,Route-49,9413.08,2024-06-13
Blush,SKU-1039,80.91,Out of Stock,24,1816.8,Senior,289,13,36,7,DHL,20.21,Supplier C,India,1115,16,2140.88,Pass,0.0015,Sea,Route-47,5017.31,2024-06-13
Foundation,SKU-1013,53.88,Pre-Order,26,2223.6,Teen,340,1,97,2,UPS,13.28,Supplier B,USA,9439,30,2812.68,Pass,0.0041,Air,Route-37,4745.43,2024-06-13
Blush,SKU-1032,73.53,In Stock,22,2349.32,Teen,429,1,14,1,UPS,16.37,Supplier C,Germany,2272,10,4942.6,Pass,0.0432,Road,Route-8,6751.55,2024-06-13
Blush,SKU-1010,93.49,In Stock,24,3222.8,Senior,330,6,13,8,DHL,48.71,Supplier B,Mexico,1481,25,2301.06,Fail,0.0154,Road,Route-21,4760.43,2024-06-13
Foundation,SKU-1026,29.52,Pre-Order,29,1503.46,Senior,244,3,79,8,UPS,15.34,Supplier C,Mexico,4915,5,4136.86,Pass,0.007,Road,Route-37,8523.52,2024-06-13
Foundation,SKU-1006,26.84,In Stock,22,986.72,Senior,350,11,73,2,DHL,8.35,Supplier B,India,8153,16,3748.62,Pass,0.0267,Road,Route-47,4427.68,2024-06-13
Foundation,SKU-1008,53.77,In Stock,34,3980.6,Adult,141,14,60,4,FedEx,26.43,Supplier B,India,1172,29,2492.61,Fail,0.0233,Road,Route-13,2840.25,2024-06-13
Lipstick,SKU-1037,12.42,Pre-Order,33,821.76,Adult,441,8,90,10,FedEx,37.81,Supplier B,Mexico,1334,4,3078.9,Pass,0.0081,Road,Route-47,2802.37,2024-06-13
Mascara,SKU-1036,18.64,Pre-Order,25,411.21,Senior,253,12,42,8,UPS,24.99,Supplier C,Germany,9763,6,1354.56,Fail,0.0885,Air,Route-48,5378.2,2024-06-13
Eyeliner,SKU-1032,73.53,Out of Stock,37,2681.46,Senior,115,10,35,5,UPS,39.36,Supplier A,USA,6500,3,4657.32,Fail,0.0097,Sea,Route-11,5494.09,2024-06-13
Mascara,SKU-1035,92.43,Pre-Order,35,3489.57,Adult,252,12,45,2,UPS,10.3,Supplier B,China,6436,14,3433.3,Fail,0.191,Air,Route-37,1064.43,2024-06-13
Mascara,SKU-1015,76.71,Pre-Order,29,2311.85,Senior,472,7,38,10,FedEx,46.36,Supplier B,China,4690,1,2918.71,Fail,0.1193,Road,Route-22,6904.75,2024-06-13
Lipstick,SKU-1026,29.52,Out of Stock,21,1332.96,Adult,261,5,70,8,FedEx,48.27,Supplier A,India,5012,26,1735.59,Pass,0.0477,Road,Route-19,196.26,2024-06-13
Mascara,SKU-1046,55.69,In Stock,25,2036.51,Teen,295,5,6,3,UPS,19.74,Supplier B,Mexico,639,25,1444.56,Fail,0.1846,Sea,Route-49,6552.73,2024-06-13
Foundation,SKU-1019,51.77,Out of Stock,30,3636.3,Teen,259,14,55,7,USPS,12.74,Supplier C,USA,5191,13,4981.29,Pass,0.0162,Air,Route-20,3893.16,2024-06-13
Foundation,SKU-1013,53.88,In Stock,27,2205.91,Adult,153,9,72,4,FedEx,36.3,Supplier C,China,7673,3,4170.36,Pass,0.0232,Road,Route-33,7678.68,2024-06-13
Eyeliner,SKU-1010,93.49,Pre-Order,26,2143.22,Senior,200,12,9,10,USPS,48.29,Supplier A,Germany,3310,28,1755.2,Fail,0.0485,Air,Route-48,9892.76,2024-06-13
Eyeliner,SKU-1034,11.27,Pre-Order,40,573.1,Teen,424,10,24,9,USPS,41.69,Supplier C,Germany,850,21,4012.34,Pass,0.0047,Air,Route-29,6706.5,2024-06-13
Eyeliner,SKU-1011,75.45,In Stock,36,2338.02,Teen,260,3,50,1,FedEx,21.67,Supplier C,China,8791,2,1211.17,Fail,0.0474,Road,Route-30,571.83,2024-06-13
Blush,SKU-1018,43.23,Pre-Order,23,1086.31,Adult,221,8,34,8,USPS,36.55,Supplier B,USA,2948,4,921.28,Pass,0.0061,Sea,Route-25,5122.94,2024-06-13
Mascara,SKU-1046,55.69,Pre-Order,38,3041.45,Senior,433,13,16,9,DHL,39.99,Supplier C,India,3031,22,3410.1,Fail,0.0987,Road,Route-1,948.12,2024-06-13
Blush,SKU-1020,83.16,In Stock,22,2257.92,Adult,74,4,47,9,USPS,31.04,Supplier C,Germany,3916,14,3333.82,Pass,0.0239,Air,Route-21,3502.63,2024-06-13
Foundation,SKU-1033,93.35,In Stock,23,4166.78,Adult,496,4,100,3,FedEx,48.07,Supplier C,China,5016,17,3232.05,Pass,0.0043,Road,Route-7,8393.27,2024-06-13
Foundation,SKU-1008,53.77,Out of Stock,33,3822.96,Teen,495,9,57,1,FedEx,13.24,Supplier C,Mexico,2830,2,1887.93,Pass,0.0143,Road,Route-40,1975.51,2024-06-13
Eyeliner,SKU-1026,29.52,Pre-Order,24,868.94,Adult,9,8,27,10,USPS,13.09,Supplier B,India,4652,12,2804.86,Fail,0.0406,Road,Route-8,8698.73,2024-06-13
Eyeliner,SKU-1043,95.24,Pre-Order,22,1690.48,Senior,317,13,32,3,FedEx,35.04,Supplier B,USA,4637,2,4224.17,Fail,0.0434,Sea,Route-19,2172.56,2024-06-13
Eyeliner,SKU-1010,93.49,Out of Stock,29,2939.65,Teen,158,14,33,5,UPS,11.96,Supplier B,Germany,6255,5,1718.99,Fail,0.0314,Road,Route-17,975.01,2024-06-13
Lipstick,SKU-1037,12.42,Out of Stock,25,680.3,Senior,271,14,81,5,FedEx,44.53,Supplier C,Germany,7263,15,807.33,Fail,0.0008,Air,Route-13,2163.76,2024-06-13
Eyeliner,SKU-1005,39.39,Out of Stock,25,1183.85,Adult,142,1,32,6,UPS,6.07,Supplier B,China,1379,1,1968.96,Fail,0.003,Air,Route-6,586.69,2024-06-13
Mascara,SKU-1028,69.89,Pre-Order,25,2482.35,Adult,146,8,19,8,FedEx,28.18,Supplier C,China,9874,19,2076.59,Pass,0.111,Air,Route-40,5513.34,2024-06-13
Blush,SKU-1034,11.27,Pre-Order,22,352.39,Adult,95,4,19,6,UPS,27.62,Supplier B,India,787,7,4305.83,Fail,0.0047,Road,Route-10,2867.4,2024-06-13
Foundation,SKU-1021,24.69,Pre-Order,40,2266.01,Adult,440,12,55,1,FedEx,10.87,Supplier B,Mexico,6962,8,4574.33,Pass,0.0047,Road,Route-9,906.3,2024-06-13
Blush,SKU-1016,44.94,Out of Stock,28,1281.06,Senior,256,13,3,7,UPS,40.15,Supplier A,India,4236,6,4110.54,Pass,0.0476,Air,Route-22,4918.64,2024-06-13
Eyeliner,SKU-1000,57.25,In Stock,30,2316.94,Senior,309,9,22,9,FedEx,49.63,Supplier A,Mexico,285,9,1145.54,Pass,0.0224,Air,Route-41,491.91,2024-06-13
Lipstick,SKU-1046,55.69,In Stock,23,2864.53,Teen,193,12,64,1,DHL,30.85,Supplier C,India,1678,26,897.26,Fail,0.0099,Sea,Route-36,7948.75,2024-06-13
Blush,SKU-1010,93.49,In Stock,29,3180.33,Senior,3,4,9,1,FedEx,6.11,Supplier C,USA,9791,11,3562.14,Pass,0.0206,Road,Route-6,2931.91,2024-06-13
Blush,SKU-1022,68.05,Out of Stock,38,3006.84,Teen,453,5,40,4,USPS,40.78,Supplier B,USA,1814,27,1212.54,Fail,0.0085,Air,Route-50,1997.38,2024-06-13
Blush,SKU-1018,43.23,Pre-Order,37,1632.6,Senior,412,1,45,6,FedEx,14.69,Supplier C,China,6142,1,2448.3,Fail,0.0364,Air,Route-38,1905.83,2024-06-13
Foundation,SKU-1042,27.26,Pre-Order,20,827.61,Teen,191,7,54,9,FedEx,22.18,Supplier A,Mexico,1099,18,3360.43,Pass,0.0007,Road,Route-2,1060.02,2024-06-13
Lipstick,SKU-1028,69.89,In Stock,34,5271.12,Teen,19,2,53,8,DHL,8.22,Supplier C,Germany,2426,16,4645.63,Fail,0.0135,Sea,Route-43,914.35,2024-06-13
Lipstick,SKU-1038,95.23,In Stock,28,6520.01,Senior,264,14,79,10,DHL,18.1,Supplier C,Germany,8226,5,2036.12,Fail,0.0099,Air,Route-45,9099.94,2024-06-13
Eyeliner,SKU-1021,24.69,Out of Stock,40,1025.28,Teen,333,11,32,4,USPS,21.47,Supplier B,India,8729,22,4570.26,Fail,0.0317,Road,Route-41,3628.96,2024-06-13
Mascara,SKU-1039,80.91,Pre-Order,29,2889.81,Teen,337,2,20,2,USPS,36.26,Supplier A,India,1579,17,1292.7,Fail,0.1551,Sea,Route-30,4078.22,2024-06-13
Eyeliner,SKU-1022,68.05,Out of Stock,22,1310.89,Adult,454,8,44,5,USPS,9.65,Supplier B,Germany,216,8,2949.78,Fail,0.0102,Road,Route-33,4374.84,2024-06-13
Blush,SKU-1045,57.87,Out of Stock,35,2096.71,Senior,426,9,33,7,USPS,32.6,Supplier C,Mexico,3754,3,3763.28,Pass,0.0033,Sea,Route-23,4895.7,2024-06-13
Lipstick,SKU-1048,61.2,Out of Stock,29,3789.37,Adult,443,10,58,3,USPS,28.07,Supplier B,USA,2024,16,3280.39,Fail,0.041,Road,Route-50,1012.68,2024-06-13
Lipstick,SKU-1047,95.61,Out of Stock,30,5398.66,Teen,401,9,81,3,UPS,31.0,Supplier A,USA,296,19,643.6,Fail,0.0405,Road,Route-47,7335.68,2024-06-13
Eyeliner,SKU-1013,53.88,Out of Stock,30,2246.47,Senior,409,13,26,5,USPS,29.62,Supplier C,Mexico,6410,5,1752.94,Fail,0.0261,Air,Route-28,5551.81,2024-06-13
Eyeliner,SKU-1021,24.69,Out of Stock,22,812.17,Teen,304,7,50,6,UPS,25.37,Supplier C,USA,3649,11,1643.67,Pass,0.0358,Air,Route-36,775.49,2024-06-13
Lipstick,SKU-1032,73.53,Out of Stock,21,2888.67,Adult,300,11,96,8,FedEx,26.36,Supplier C,USA,4186,20,1435.67,Fail,0.002,Sea,Route-17,5119.47,2024-06-13
Foundation,SKU-1013,53.88,Out of Stock,33,2714.1,Senior,365,8,70,4,DHL,8.99,Supplier B,China,9984,20,3501.88,Pass,0.0182,Road,Route-3,1599.72,2024-06-13
Lipstick,SKU-1007,10.24,In Stock,27,581.77,Teen,487,5,65,9,DHL,7.14,Supplier B,Mexico,144,15,1866.58,Pass,0.0097,Air,Route-35,3949.33,2024-06-13
Foundation,SKU-1006,26.84,Pre-Order,36,2128.5,Senior,268,9,66,8,FedEx,11.88,Supplier C,Germany,4823,21,2351.5,Pass,0.0499,Road,Route-38,4145.22,2024-06-13
Mascara,SKU-1013,53.88,Pre-Order,21,1067.01,Adult,56,6,36,3,USPS,49.51,Supplier A,China,3554,22,3134.89,Fail,0.0963,Road,Route-16,7101.96,2024-06-13
Lipstick,SKU-1038,95.23,Out of Stock,23,4726.83,Teen,242,13,63,8,DHL,40.61,Supplier C,India,9470,13,3644.23,Fail,0.038,Air,Route-4,5452.8,2024-06-13
Mascara,SKU-1028,69.89,In Stock,26,1501.07,Teen,382,9,32,1,DHL,12.88,Supplier A,Germany,7457,5,2718.76,Fail,0.1516,Road,Route-29,9674.19,2024-06-13
Eyeliner,SKU-1032,73.53,In Stock,30,3185.84,Senior,146,2,8,4,UPS,42.69,Supplier B,Germany,1626,30,1178.58,Fail,0.0075,Sea,Route-3,6340.76,2024-06-13
Blush,SKU-1020,83.16,In Stock,22,2562.95,Teen,110,12,18,4,DHL,39.01,Supplier C,Germany,5024,13,4723.47,Pass,0.0017,Air,Route-21,4743.22,2024-06-13
Foundation,SKU-1035,92.43,In Stock,20,4585.29,Adult,447,3,58,3,USPS,26.82,Supplier B,Mexico,7501,27,1155.22,Pass,0.0084,Road,Route-44,3881.81,2024-06-13
Lipstick,SKU-1025,65.65,Pre-Order,35,4865.81,Senior,500,5,54,9,USPS,40.77,Supplier A,Germany,3410,21,3551.83,Fail,0.0177,Sea,Route-35,7601.35,2024-06-13
Eyeliner,SKU-1039,80.91,Pre-Order,32,3065.27,Teen,319,9,12,5,UPS,11.36,Supplier B,Mexico,3588,20,630.57,Pass,0.0309,Air,Route-26,9864.87,2024-06-13
Lipstick,SKU-1011,75.45,Out of Stock,37,4269.57,Teen,25,5,58,9,DHL,17.85,Supplier A,China,7822,16,2364.79,Pass,0.0273,Road,Route-15,5231.13,2024-06-13
Mascara,SKU-1049,68.74,Out of Stock,26,1915.36,Teen,52,4,36,10,USPS,26.21,Supplier A,Mexico,9673,11,3890.71,Fail,0.0896,Sea,Route-40,5732.48,2024-06-13
Mascara,SKU-1012,22.79,In Stock,40,1023.1,Teen,81,11,3,4,FedEx,33.2,Supplier B,Germany,4826,20,3715.92,Fail,0.1761,Road,Route-38,3499.51,2024-06-13
Mascara,SKU-1004,66.7,In Stock,35,2264.54,Teen,224,14,22,10,UPS,37.5,Supplier A,Mexico,157,12,4145.67,Fail,0.1441,Road,Route-24,6298.3,2024-06-13
Eyeliner,SKU-1045,57.87,In Stock,20,1118.34,Senior,103,12,35,3,UPS,6.09,Supplier C,China,2499,22,1876.07,Fail,0.0423,Road,Route-33,8363.37,2024-06-13
Lipstick,SKU-1011,75.45,In Stock,30,3926.03,Teen,500,3,54,9,DHL,15.2,Supplier C,China,1143,9,3881.04,Fail,0.0217,Air,Route-16,994.27,2024-06-13
Blush,SKU-1005,39.39,Out of Stock,34,2008.44,Senior,494,1,18,3,USPS,31.8,Supplier C,USA,5378,10,2513.17,Fail,0.0257,Sea,Route-31,3464.24,2024-06-13
Blush,SKU-1012,22.79,In Stock,31,768.9,Teen,84,8,39,7,USPS,43.15,Supplier C,Germany,9440,3,2593.24,Fail,0.0455,Sea,Route-31,8183.5,2024-06-13
Blush,SKU-1002,22.21,Out of Stock,38,781.98,Teen,355,2,14,10,USPS,18.89,Supplier B,Germany,9866,1,4808.26,Pass,0.0295,Sea,Route-39,8727.83,2024-06-13
Mascara,SKU-1031,48.54,In Stock,24,1051.23,Adult,190,11,21,6,FedEx,33.93,Supplier B,Germany,3545,30,1808.22,Fail,0.0847,Air,Route-17,3913.26,2024-06-13
Foundation,SKU-1031,48.54,Out of Stock,36,2779.82,Teen,18,2,63,2,UPS,6.2,Supplier A,Germany,800,10,1455.5,Fail,0.018,Road,Route-50,193.32,2024-06-13
Lipstick,SKU-1000,57.25,Out of Stock,39,4363.52,Teen,245,2,58,8,USPS,8.56,Supplier C,USA,2370,10,4650.8,Pass,0.0156,Road,Route-34,6273.32,2024-06-13
Eyeliner,SKU-1023,21.71,Pre-Order,34,949.03,Adult,345,1,48,10,USPS,13.66,Supplier C,India,7449,21,3385.15,Pass,0.0445,Air,Route-19,2103.56,2024-06-13
Lipstick,SKU-1002,22.21,Pre-Order,24,1194.07,Adult,487,11,99,2,FedEx,5.4,Supplier A,India,5810,10,2143.67,Fail,0.037,Sea,Route-12,8259.42,2024-06-13
Mascara,SKU-1021,24.69,Pre-Order,28,1008.49,Teen,320,14,50,4,DHL,30.13,Supplier B,India,8985,30,1871.67,Fail,0.1646,Sea,Route-21,9512.94,2024-06-13
Eyeliner,SKU-1014,74.37,Out of Stock,38,3014.49,Senior,104,1,5,7,FedEx,13.69,Supplier B,Germany,9175,25,2633.06,Pass,0.0203,Road,Route-16,4706.47,2024-06-13
Eyeliner,SKU-1016,44.94,Pre-Order,24,1117.58,Teen,367,3,22,9,DHL,28.28,Supplier A,Germany,8858,14,1291.3,Fail,0.0406,Air,Route-6,7549.44,2024-06-13
Foundation,SKU-1018,43.23,In Stock,34,3471.78,Teen,406,3,53,8,UPS,38.72,Supplier A,Germany,1848,1,832.94,Fail,0.0183,Air,Route-46,5372.92,2024-06-13
Foundation,SKU-1002,22.21,In Stock,27,1331.88,Senior,491,14,76,4,FedEx,36.26,Supplier A,Germany,853,13,2951.89,Fail,0.0037,Sea,Route-12,3519.51,2024-06-13
Mascara,SKU-1004,66.7,Out of Stock,32,2227.62,Teen,258,4,18,10,USPS,27.52,Supplier B,Germany,8859,28,3729.8,Fail,0.1694,Air,Route-29,3357.34,2024-06-13
Blush,SKU-1013,53.88,Pre-Order,22,1155.75,Adult,37,8,26,6,UPS,5.73,Supplier A,India,8969,28,1257.4,Pass,0.0243,Air,Route-31,8967.75,2024-06-13
Blush,SKU-1039,80.91,Pre-Order,31,2704.19,Teen,60,12,4,10,DHL,19.55,Supplier C,Germany,9044,24,656.78,Fail,0.0301,Road,Route-22,1919.02,2024-06-13
Blush,SKU-1046,55.69,Out of Stock,27,1654.15,Senior,495,12,15,5,USPS,21.64,Supplier A,Mexico,1563,17,4471.27,Fail,0.03,Road,Route-34,7997.41,2024-06-13
Mascara,SKU-1015,76.71,Out of Stock,20,1406.92,Teen,366,9,32,4,USPS,31.29,Supplier C,India,8358,9,815.29,Pass,0.1609,Sea,Route-5,9496.77,2024-06-13
Blush,SKU-1010,93.49,In Stock,25,2631.32,Senior,380,2,23,5,UPS,7.11,Supplier A,Mexico,477,30,779.9,Fail,0.0118,Sea,Route-31,4526.88,2024-06-13
Eyeliner,SKU-1001,90.71,Pre-Order,23,2992.74,Teen,261,7,46,2,USPS,27.08,Supplier A,India,6581,29,3031.96,Pass,0.039,Sea,Route-16,8876.98,2024-06-13
Blush,SKU-1003,66.55,Out of Stock,29,2893.66,Teen,196,14,48,3,UPS,45.17,Supplier B,China,6074,21,2665.86,Fail,0.0239,Sea,Route-40,4250.61,2024-06-13
Eyeliner,SKU-1008,53.77,Pre-Order,35,1883.44,Teen,268,4,37,9,UPS,18.72,Supplier A,China,8746,7,2602.13,Pass,0.0225,Air,Route-38,5137.1,2024-06-13
Foundation,SKU-1014,74.37,Pre-Order,31,3670.53,Senior,285,12,98,5,UPS,41.29,Supplier A,USA,3288,25,3524.54,Fail,0.0323,Road,Route-8,1623.61,2024-06-13
Lipstick,SKU-1026,29.52,Out of Stock,39,2679.13,Teen,203,6,74,6,DHL,24.26,Supplier C,India,8857,12,1224.8,Fail,0.0371,Sea,Route-48,8505.83,2024-06-13
Lipstick,SKU-1011,75.45,In Stock,23,2750.09,Teen,277,10,70,7,FedEx,15.54,Supplier A,India,1517,13,4033.25,Pass,0.0303,Sea,Route-49,7384.36,2024-06-13
Foundation,SKU-1020,83.16,In Stock,34,7041.99,Teen,18,10,73,4,FedEx,46.23,Supplier B,India,7797,22,3664.19,Pass,0.0427,Road,Route-22,6194.88,2024-06-13
Lipstick,SKU-1000,57.25,In Stock,33,3038.05,Senior,377,5,76,8,UPS,25.24,Supplier A,India,7669,28,3424.39,Fail,0.0104,Sea,Route-4,8697.94,2024-06-13
Lipstick,SKU-1023,21.71,In Stock,27,1031.26,Adult,452,5,55,1,UPS,9.93,Supplier C,Mexico,8361,10,2015.78,Pass,0.0448,Air,Route-48,8308.33,2024-06-13
Foundation,SKU-1025,65.65,In Stock,34,4312.83,Adult,447,1,93,3,UPS,17.4,Supplier B,China,3880,28,2946.73,Fail,0.0358,Road,Route-47,4944.23,2024-06-13
Eyeliner,SKU-1042,27.26,Pre-Order,38,990.06,Teen,237,8,49,10,UPS,41.24,Supplier C,India,292,6,1940.21,Pass,0.0321,Sea,Route-13,3463.28,2024-06-13
Blush,SKU-1002,22.21,In Stock,23,411.34,Senior,437,1,40,9,FedEx,29.63,Supplier A,China,7031,15,4504.05,Fail,0.045,Air,Route-8,5358.52,2024-06-13
Lipstick,SKU-1031,48.54,In Stock,31,3018.67,Teen,343,3,53,6,USPS,27.09,Supplier C,India,496,2,3614.74,Fail,0.0156,Road,Route-20,9328.42,2024-06-13
Foundation,SKU-1030,32.56,Pre-Order,25,1442.76,Adult,21,3,70,5,USPS,18.18,Supplier C,Mexico,8773,8,2216.36,Fail,0.0027,Sea,Route-16,7740.35,2024-06-13
Mascara,SKU-1046,55.69,Pre-Order,34,2446.36,Teen,44,11,26,10,USPS,15.37,Supplier A,Germany,7704,16,3799.47,Pass,0.0863,Road,Route-36,5308.72,2024-06-13
Lipstick,SKU-1024,80.89,In Stock,39,5630.78,Adult,232,4,71,2,DHL,12.09,Supplier A,Mexico,3925,16,3320.73,Fail,0.0203,Air,Route-27,1196.68,2024-06-13
Mascara,SKU-1014,74.37,Pre-Order,25,2348.57,Senior,91,5,33,8,DHL,34.27,Supplier B,Mexico,1375,24,1346.37,Pass,0.1766,Sea,Route-18,5831.98,2024-06-13
Blush,SKU-1046,55.69,Out of Stock,31,1561.69,Teen,477,4,15,4,USPS,28.92,Supplier A,USA,4539,1,2973.05,Pass,0.0236,Sea,Route-11,2394.41,2024-06-13
Lipstick,SKU-1014,74.37,In Stock,37,6777.34,Adult,410,6,87,5,USPS,25.44,Supplier C,India,2053,29,1843.52,Fail,0.0209,Sea,Route-3,4585.22,2024-06-13
Eyeliner,SKU-1033,93.35,Pre-Order,22,1671.62,Senior,57,10,21,9,DHL,49.13,Supplier B,USA,7909,7,2872.92,Pass,0.0064,Road,Route-12,1414.34,2024-06-13
Mascara,SKU-1029,67.32,Pre-Order,28,2512.46,Senior,76,9,9,5,UPS,12.83,Supplier B,India,8193,19,3224.62,Pass,0.0629,Air,Route-27,1971.37,2024-06-13
Eyeliner,SKU-1047,95.61,In Stock,35,3178.06,Teen,494,9,13,10,DHL,44.3,Supplier C,Germany,817,19,4358.64,Pass,0.0041,Air,Route-40,293.31,2024-06-13
Lipstick,SKU-1030,32.56,Out of Stock,20,1500.57,Adult,315,6,74,4,FedEx,7.44,Supplier A,Mexico,8862,21,1940.59,Pass,0.0383,Air,Route-9,7882.01,2024-06-13
Eyeliner,SKU-1003,66.55,Pre-Order,20,1806.07,Senior,79,13,16,10,UPS,19.83,Supplier A,India,5667,22,4468.54,Fail,0.0297,Air,Route-1,5754.22,2024-06-13
Blush,SKU-1027,24.1,Out of Stock,22,549.12,Teen,430,1,40,5,UPS,20.27,Supplier C,China,7370,13,2494.98,Pass,0.0201,Sea,Route-37,8143.7,2024-06-13
Blush,SKU-1009,61.93,In Stock,23,1871.18,Senior,52,14,13,10,UPS,29.87,Supplier C,China,6113,27,2385.66,Pass,0.0371,Air,Route-17,9081.85,2024-06-13
Foundation,SKU-1045,57.87,Out of Stock,29,4179.67,Teen,285,7,53,6,FedEx,46.15,Supplier C,Mexico,1683,27,1046.97,Pass,0.0403,Air,Route-9,2960.21,2024-06-13
Blush,SKU-1023,21.71,In Stock,33,1012.95,Teen,211,8,23,2,USPS,48.92,Supplier C,China,8526,15,1183.4,Pass,0.0052,Sea,Route-17,6943.75,2024-06-13
Foundation,SKU-1011,75.45,In Stock,21,3539.42,Adult,234,10,94,2,USPS,10.84,Supplier A,India,9321,17,2738.24,Pass,0.0366,Sea,Route-4,8302.53,2024-06-13
Blush,SKU-1026,29.52,Out of Stock,40,1757.14,Teen,446,14,30,10,DHL,24.41,Supplier C,China,2463,29,3534.98,Pass,0.0334,Sea,Route-15,3529.1,2024-06-13
Foundation,SKU-1030,32.56,Pre-Order,24,1577.89,Teen,382,1,87,3,UPS,8.04,Supplier A,USA,1176,18,4057.01,Pass,0.035,Sea,Route-12,9878.57,2024-06-13
Eyeliner,SKU-1014,74.37,Out of Stock,34,3136.01,Adult,353,9,31,7,USPS,22.04,Supplier C,USA,758,5,3662.06,Fail,0.025,Road,Route-10,4840.17,2024-06-13
Mascara,SKU-1022,68.05,Out of Stock,33,2241.0,Teen,369,1,4,2,USPS,6.15,Supplier C,India,6090,25,2566.9,Fail,0.0567,Road,Route-18,8787.79,2024-06-13
Eyeliner,SKU-1019,51.77,In Stock,21,1615.73,Adult,2,11,6,7,USPS,20.01,Supplier B,China,2716,27,1530.89,Fail,0.0416,Sea,Route-1,1296.99,2024-06-13
Lipstick,SKU-1009,61.93,Out of Stock,27,2530.7,Adult,472,9,67,8,FedEx,28.2,Supplier A,USA,1317,7,2231.48,Fail,0.0198,Sea,Route-44,2893.08,2024-06-13
Blush,SKU-1038,95.23,Out of Stock,31,3130.15,Teen,257,1,8,10,FedEx,40.85,Supplier A,Germany,6736,25,1851.79,Pass,0.0277,Road,Route-11,4238.68,2024-06-13
Mascara,SKU-1046,55.69,In Stock,39,2390.28,Teen,352,7,35,6,FedEx,45.95,Supplier B,USA,5149,2,3626.38,Fail,0.1895,Road,Route-2,4639.84,2024-06-13
Mascara,SKU-1028,69.89,Pre-Order,35,3435.48,Senior,155,2,12,4,USPS,48.21,Supplier A,Germany,4559,4,4827.0,Pass,0.1933,Road,Route-21,956.66,2024-06-13
Foundation,SKU-1002,22.21,Pre-Order,20,936.66,Senior,139,3,100,3,UPS,48.21,Supplier A,China,4545,26,4709.51,Fail,0.0497,Sea,Route-46,8303.82,2024-06-13
Mascara,SKU-1044,34.13,Pre-Order,32,970.79,Adult,356,6,6,8,FedEx,43.27,Supplier A,USA,6182,27,2868.85,Pass,0.0661,Air,Route-1,1341.9,2024-06-13
Mascara,SKU-1016,44.94,Pre-Order,35,1674.68,Adult,379,14,2,2,UPS,38.96,Supplier B,China,5411,18,538.55,Fail,0.1871,Road,Route-43,2549.52,2024-06-13
Foundation,SKU-1003,66.55,In Stock,22,3458.35,Senior,148,3,99,6,DHL,30.99,Supplier B,China,8366,2,3395.91,Fail,0.0336,Road,Route-12,7208.81,2024-06-13
Lipstick,SKU-1032,73.53,Out of Stock,30,3485.98,Senior,174,7,70,6,FedEx,36.5,Supplier B,China,8294,28,810.53,Pass,0.0003,Road,Route-22,5945.5,2024-06-13
Mascara,SKU-1042,27.26,In Stock,27,995.59,Teen,54,10,33,2,FedEx,11.43,Supplier C,India,5564,14,1393.2,Pass,0.1732,Road,Route-22,8207.1,2024-06-13
Foundation,SKU-1044,34.13,Out of Stock,37,2994.89,Teen,254,2,75,5,DHL,12.95,Supplier B,China,5315,1,3111.73,Pass,0.0268,Air,Route-3,4678.8,2024-06-13
Blush,SKU-1001,90.71,In Stock,32,3670.96,Adult,499,1,13,2,DHL,17.61,Supplier A,Germany,9618,17,1125.78,Pass,0.0178,Road,Route-34,5773.54,2024-06-13
Foundation,SKU-1002,22.21,In Stock,20,944.44,Teen,319,6,70,5,DHL,12.32,Supplier C,India,5594,20,4437.85,Pass,0.0122,Sea,Route-36,6476.31,2024-06-13
Blush,SKU-1029,67.32,In Stock,22,1212.38,Teen,397,4,5,4,FedEx,17.69,Supplier C,Mexico,9722,20,4002.02,Pass,0.0366,Road,Route-49,3734.08,2024-06-13
Blush,SKU-1030,32.56,Out of Stock,22,651.07,Teen,125,6,45,1,DHL,10.6,Supplier C,India,759,17,908.13,Pass,0.0041,Sea,Route-8,3413.75,2024-06-13
Mascara,SKU-1022,68.05,Pre-Order,20,1911.87,Adult,358,12,12,5,USPS,48.22,Supplier A,India,915,22,4712.51,Pass,0.1397,Sea,Route-15,7504.73,2024-06-13
